userId,promoCode,applicableTo,modeOfPayment,timeOfOrder,deliveryLocation,usedRewardPoints
11,,,credit,12/3/2020 18:03,"21 Lower Kent Ridge Rd, Singapore 119077",0
12,,,cash,12/3/2020 19:56,413-6677 In Road,0
39,,,cash,12/3/2020 19:59,"21 Lower Kent Ridge Rd, Singapore 119077",0
8,,,credit,13/3/2020 10:05,"21 Lower Kent Ridge Rd, Singapore 119077",0
15,,,cash,13/3/2020 11:01,"21 Lower Kent Ridge Rd, Singapore 119077",0
28,,,credit,13/3/2020 11:51,"P.O. Box 318, 9700 Ac Av.",0
2,,,cash,13/3/2020 11:51,"5961 A, Street",0
19,,,credit,13/3/2020 11:56,Ap #865-5540 Ligula St.,0
19,,,cash,13/3/2020 12:09,Ap #292-3748 Molestie Av.,0
15,,,credit,13/3/2020 12:17,"21 Lower Kent Ridge Rd, Singapore 119077",0
5,,,credit,13/3/2020 12:28,217-6764 Sit Rd.,0
11,,,credit,13/3/2020 13:59,"21 Lower Kent Ridge Rd, Singapore 119077",0
3,,,cash,13/3/2020 15:27,9093 Eu Street,0
5,,,cash,13/3/2020 15:29,"21 Lower Kent Ridge Rd, Singapore 119077",0
2,,,cash,13/3/2020 17:21,465 Id Rd.,0
10,,,credit,13/3/2020 17:36,8252 Mauris Ave,0
2,,,cash,13/3/2020 19:16,"21 Lower Kent Ridge Rd, Singapore 119077",0
32,,,credit,13/3/2020 19:19,6060 Suspendisse Rd.,0
32,,,credit,13/3/2020 20:39,861-5731 Gravida Av.,0
26,,,cash,13/3/2020 21:09,"21 Lower Kent Ridge Rd, Singapore 119077",0
29,,,credit,13/3/2020 21:33,"Ap #394-3000 Dui, Road",0
5,,,credit,13/3/2020 21:41,"21 Lower Kent Ridge Rd, Singapore 119077",0
10,,,cash,14/3/2020 10:00,"21 Lower Kent Ridge Rd, Singapore 119077",0
21,,,credit,14/3/2020 10:14,"P.O. Box 286, 5259 Sollicitudin Av.",0
13,,,credit,14/3/2020 11:15,"21 Lower Kent Ridge Rd, Singapore 119077",0
10,,,cash,14/3/2020 13:54,"21 Lower Kent Ridge Rd, Singapore 119077",0
13,,,credit,14/3/2020 14:06,Ap #811-9386 Sed Ave,0
32,,,cash,14/3/2020 15:16,Ap #680-1342 At Street,0
30,,,credit,14/3/2020 16:48,"21 Lower Kent Ridge Rd, Singapore 119077",0
24,,,credit,14/3/2020 16:53,1922 Aliquam Street,0
27,,,credit,14/3/2020 17:36,"21 Lower Kent Ridge Rd, Singapore 119077",0
15,,,cash,14/3/2020 18:23,Ap #274-4967 Nascetur Av.,0
11,,,cash,14/3/2020 18:40,"21 Lower Kent Ridge Rd, Singapore 119077",0
15,,,credit,14/3/2020 20:14,"21 Lower Kent Ridge Rd, Singapore 119077",0
40,,,cash,15/3/2020 10:04,"P.O. Box 250, 1540 Ornare, Av.",0
36,,,credit,15/3/2020 10:47,"21 Lower Kent Ridge Rd, Singapore 119077",0
23,,,credit,15/3/2020 10:51,"P.O. Box 118, 8144 Odio. Rd.",0
3,,,credit,15/3/2020 11:47,"21 Lower Kent Ridge Rd, Singapore 119077",0
34,,,cash,15/3/2020 14:15,"21 Lower Kent Ridge Rd, Singapore 119077",0
39,,,cash,15/3/2020 18:11,"P.O. Box 317, 2336 Erat Rd.",0
16,,,cash,15/3/2020 19:45,"5961 A, Street",0
26,,,cash,15/3/2020 19:58,Ap #206-6584 Aenean St.,0
5,,,credit,15/3/2020 20:19,"P.O. Box 712, 2846 Nascetur Ave",0
3,,,cash,15/3/2020 21:13,823-6492 Dolor Avenue,0
31,,,credit,15/3/2020 21:42,Ap #427-684 Lectus. Street,0
37,,,cash,15/3/2020 21:59,"P.O. Box 468, 9141 Convallis St.",0
9,,,cash,16/3/2020 10:35,"P.O. Box 865, 4869 Tellus Rd.",0
33,,,credit,16/3/2020 10:57,156-1864 Fermentum Avenue,0
40,,,cash,16/3/2020 11:16,Ap #677-5535 Maecenas Street,0
19,,,cash,16/3/2020 12:57,748-8838 Proin Av.,0
21,,,cash,16/3/2020 14:02,7318 Dictum Av.,0
5,,,credit,16/3/2020 14:22,1033 A Road,0
13,,,credit,16/3/2020 14:24,"455-2980 Lacus, Road",0
17,,,cash,16/3/2020 18:05,3044 Imperdiet Ave,0
2,,,cash,16/3/2020 18:46,744-9259 Quam. Av.,0
31,,,cash,16/3/2020 19:05,Ap #830-7141 Rhoncus. Rd.,0
37,,,cash,16/3/2020 19:15,Ap #202-4358 Non Street,0
10,,,cash,16/3/2020 20:24,526-9946 Amet Avenue,0
14,,,cash,16/3/2020 21:15,Ap #265-1270 Suspendisse St.,0
24,,,credit,17/3/2020 10:55,"P.O. Box 353, 4234 Non St.",0
3,,,credit,17/3/2020 11:04,"P.O. Box 437, 9765 Arcu. Avenue",0
26,,,cash,17/3/2020 11:40,5207 Ac Street,0
9,,,credit,17/3/2020 12:14,893-6759 Porta Road,0
18,,,credit,17/3/2020 12:32,Ap #897-9737 Diam Av.,0
40,,,cash,17/3/2020 13:35,"P.O. Box 720, 7556 Etiam Avenue",0
19,,,cash,17/3/2020 14:10,Ap #865-5369 Lorem Rd.,0
26,,,cash,17/3/2020 14:53,"P.O. Box 212, 1792 Lorem St.",0
16,,,credit,17/3/2020 17:00,990-2206 Parturient Rd.,0
21,,,cash,17/3/2020 17:38,"P.O. Box 171, 3188 Nisi Street",0
37,,,credit,17/3/2020 20:41,Ap #704-4602 Mi Rd.,0
20,,,credit,17/3/2020 21:47,2243 Vel Av.,0
32,,,credit,18/3/2020 11:54,427-1463 Rutrum Rd.,0
39,,,credit,18/3/2020 12:38,966-9443 Ullamcorper. Rd.,0
5,,,credit,18/3/2020 13:26,"451-5534 Quis, St.",0
20,,,credit,18/3/2020 13:59,9981 Ipsum. Avenue,0
32,,,credit,18/3/2020 14:24,Ap #173-6953 Vulputate Avenue,0
21,,,cash,18/3/2020 16:22,762-5868 Etiam Av.,0
22,,,cash,18/3/2020 17:04,705-6858 Quis Ave,0
38,,,cash,18/3/2020 18:08,Ap #798-5814 Vitae Avenue,0
9,,,cash,18/3/2020 18:38,6138 Egestas Rd.,0
16,,,credit,18/3/2020 19:54,1285 Erat. Ave,0
9,,,credit,18/3/2020 20:42,466-9326 Pretium Rd.,0
20,,,credit,18/3/2020 21:21,"P.O. Box 376, 1091 Nulla Ave",0
38,,,cash,18/3/2020 21:30,6007 Feugiat. Av.,0
2,,,credit,19/3/2020 10:10,992-9630 Faucibus Avenue,0
13,,,cash,19/3/2020 10:11,2371 Nascetur Road,0
36,,,cash,19/3/2020 10:15,"P.O. Box 304, 2173 Fermentum St.",0
8,,,credit,19/3/2020 14:04,Ap #707-6637 Dictum Rd.,0
7,,,cash,19/3/2020 16:18,Ap #303-2725 Eu St.,0
36,,,cash,19/3/2020 18:52,746 Sem Av.,0
16,,,cash,19/3/2020 19:17,Ap #778-959 Tellus Road,0
34,,,cash,19/3/2020 19:46,"P.O. Box 829, 9645 Dolor. Ave",0
3,,,credit,19/3/2020 19:53,Ap #997-4649 Elementum St.,0
1,,,cash,19/3/2020 19:57,"P.O. Box 617, 9467 Elit, Street",0
13,,,cash,19/3/2020 20:39,"7266 Iaculis, Rd.",0
34,,,cash,20/3/2020 10:07,9079 Neque Ave,0
12,,,credit,20/3/2020 10:33,5729 A Rd.,0
8,,,cash,20/3/2020 11:42,Ap #380-2332 Donec Rd.,0
4,,,cash,20/3/2020 12:21,7803 Purus. Av.,0
10,,,cash,20/3/2020 12:30,156-6912 Amet Street,0
24,,,cash,20/3/2020 12:33,"1179 Lectus, St.",0
15,,,cash,20/3/2020 13:04,"P.O. Box 574, 6835 Nulla Rd.",0
22,,,cash,20/3/2020 13:06,Ap #221-5202 Vitae Avenue,0
28,,,cash,20/3/2020 15:31,Ap #501-1476 Ligula. Rd.,0
28,,,cash,20/3/2020 16:06,233-1803 Erat Rd.,0
20,,,cash,20/3/2020 16:32,"P.O. Box 891, 8219 Accumsan Rd.",0
27,,,credit,20/3/2020 16:38,Ap #254-8576 Dolor. Rd.,0
29,,,cash,20/3/2020 16:47,"P.O. Box 259, 9487 Praesent Av.",0
19,,,credit,20/3/2020 17:19,"P.O. Box 715, 9339 Non Rd.",0
26,,,credit,20/3/2020 17:45,486-4776 Donec Road,0
4,,,credit,20/3/2020 18:27,Ap #664-4201 Accumsan St.,0
32,,,credit,20/3/2020 18:55,"P.O. Box 148, 8009 Per Rd.",0
19,,,credit,20/3/2020 19:43,6944 Bibendum Avenue,0
14,,,cash,20/3/2020 21:34,Ap #479-7762 Tellus Street,0
2,,,credit,21/3/2020 10:42,Ap #546-6868 Molestie Rd.,0
2,,,credit,21/3/2020 11:36,Ap #965-7948 Commodo Avenue,0
24,,,credit,21/3/2020 11:47,"483-2133 At, Street",0
13,,,credit,21/3/2020 11:50,Ap #536-6413 Facilisis Avenue,0
17,,,credit,21/3/2020 12:43,"P.O. Box 321, 9800 Nulla St.",0
27,,,cash,21/3/2020 12:45,Ap #691-5491 Fringilla Road,0
5,,,credit,21/3/2020 14:35,"P.O. Box 657, 7698 Eu, Rd.",0
13,,,cash,21/3/2020 15:00,456-5817 Justo Rd.,0
21,,,credit,21/3/2020 15:02,9994 Congue. St.,0
14,,,credit,21/3/2020 15:57,Ap #666-5520 Velit. Road,0
15,,,cash,21/3/2020 16:57,2143 Mi Rd.,0
16,,,cash,21/3/2020 19:11,"P.O. Box 496, 5595 Lobortis Ave",0
11,,,credit,21/3/2020 19:32,922-8195 Parturient Avenue,0
32,,,credit,21/3/2020 20:55,Ap #383-6975 Nibh. Rd.,0
36,,,cash,22/3/2020 10:09,"Ap #201-8736 At, Rd.",0
5,,,cash,22/3/2020 10:18,Ap #543-2871 Suspendisse St.,0
10,,,cash,22/3/2020 12:42,"P.O. Box 855, 5646 Vitae Road",0
11,,,cash,22/3/2020 13:44,Ap #935-5493 Metus Street,0
15,,,cash,22/3/2020 14:07,348-106 Senectus Rd.,0
10,,,cash,22/3/2020 14:49,Ap #345-6320 Tincidunt St.,0
3,,,credit,22/3/2020 19:52,Ap #781-3453 Odio Road,0
3,,,cash,22/3/2020 20:23,2639 Elit Rd.,0
30,,,cash,22/3/2020 20:25,2803 Dis St.,0
16,,,cash,22/3/2020 20:46,"605-4645 At, Street",0
34,,,credit,22/3/2020 21:08,730-435 Mi Ave,0
32,,,cash,22/3/2020 21:37,"P.O. Box 112, 4522 Porttitor Av.",0
26,,,credit,23/3/2020 10:24,Ap #206-6584 Aenean St.,0
19,,,credit,23/3/2020 10:49,748-8838 Proin Av.,0
40,,,cash,23/3/2020 10:55,"P.O. Box 250, 1540 Ornare, Av.",0
37,,,credit,23/3/2020 11:47,"P.O. Box 468, 9141 Convallis St.",0
39,,,cash,23/3/2020 12:55,"P.O. Box 317, 2336 Erat Rd.",0
5,,,cash,23/3/2020 15:32,1033 A Road,0
31,,,cash,23/3/2020 16:11,Ap #830-7141 Rhoncus. Rd.,0
31,,,credit,23/3/2020 17:21,Ap #427-684 Lectus. Street,0
9,,,cash,23/3/2020 18:11,"P.O. Box 865, 4869 Tellus Rd.",0
37,,,cash,23/3/2020 21:15,Ap #202-4358 Non Street,0
23,,,cash,23/3/2020 21:37,"P.O. Box 118, 8144 Odio. Rd.",0
17,,,cash,23/3/2020 21:43,3044 Imperdiet Ave,0
37,,,cash,24/3/2020 12:08,Ap #704-4602 Mi Rd.,0
13,,,credit,24/3/2020 12:50,"455-2980 Lacus, Road",0
2,,,cash,24/3/2020 14:47,744-9259 Quam. Av.,0
10,,,cash,24/3/2020 16:15,526-9946 Amet Avenue,0
3,,,credit,24/3/2020 16:18,"P.O. Box 437, 9765 Arcu. Avenue",0
33,,,cash,24/3/2020 16:36,156-1864 Fermentum Avenue,0
21,,,cash,24/3/2020 16:40,7318 Dictum Av.,0
40,,,cash,24/3/2020 18:52,Ap #677-5535 Maecenas Street,0
18,,,cash,24/3/2020 20:13,Ap #897-9737 Diam Av.,0
14,,,credit,24/3/2020 21:10,Ap #265-1270 Suspendisse St.,0
26,,,credit,25/3/2020 11:43,"P.O. Box 212, 1792 Lorem St.",0
21,,,credit,25/3/2020 13:43,"P.O. Box 171, 3188 Nisi Street",0
38,,,credit,25/3/2020 15:39,6007 Feugiat. Av.,0
16,,,credit,25/3/2020 16:53,990-2206 Parturient Rd.,0
9,,,cash,25/3/2020 17:07,893-6759 Porta Road,0
24,,,credit,25/3/2020 19:00,"P.O. Box 353, 4234 Non St.",0
20,,,cash,25/3/2020 19:05,"P.O. Box 376, 1091 Nulla Ave",0
20,,,cash,25/3/2020 19:57,2243 Vel Av.,0
26,,,cash,25/3/2020 20:51,5207 Ac Street,0
40,,,credit,25/3/2020 21:28,"P.O. Box 720, 7556 Etiam Avenue",0
19,,,cash,25/3/2020 21:56,Ap #865-5369 Lorem Rd.,0
9,,,cash,26/3/2020 10:04,466-9326 Pretium Rd.,0
39,,,cash,26/3/2020 10:18,966-9443 Ullamcorper. Rd.,0
32,,,cash,26/3/2020 10:25,427-1463 Rutrum Rd.,0
32,,,cash,26/3/2020 11:18,Ap #173-6953 Vulputate Avenue,0
9,,,cash,26/3/2020 12:31,6138 Egestas Rd.,0
21,,,cash,26/3/2020 13:11,762-5868 Etiam Av.,0
16,,,credit,26/3/2020 14:21,1285 Erat. Ave,0
20,,,credit,26/3/2020 16:57,9981 Ipsum. Avenue,0
38,,,cash,26/3/2020 17:58,Ap #798-5814 Vitae Avenue,0
5,,,credit,26/3/2020 18:42,"451-5534 Quis, St.",0
22,,,credit,26/3/2020 19:06,705-6858 Quis Ave,0
2,,,credit,27/3/2020 10:29,992-9630 Faucibus Avenue,0
3,,,cash,27/3/2020 11:11,Ap #997-4649 Elementum St.,0
36,,,cash,27/3/2020 12:44,"P.O. Box 304, 2173 Fermentum St.",0
24,,,credit,27/3/2020 12:54,"1179 Lectus, St.",0
8,,,cash,27/3/2020 12:56,Ap #707-6637 Dictum Rd.,0
7,,,cash,27/3/2020 14:15,Ap #303-2725 Eu St.,0
13,,,credit,27/3/2020 15:08,2371 Nascetur Road,0
19,,,credit,27/3/2020 15:59,6944 Bibendum Avenue,0
36,,,credit,27/3/2020 16:22,746 Sem Av.,0
16,,,cash,27/3/2020 16:55,Ap #778-959 Tellus Road,0
1,,,credit,27/3/2020 18:54,"P.O. Box 617, 9467 Elit, Street",0
26,,,credit,27/3/2020 19:19,486-4776 Donec Road,0
13,,,cash,27/3/2020 19:52,"7266 Iaculis, Rd.",0
34,,,cash,27/3/2020 21:26,"P.O. Box 829, 9645 Dolor. Ave",0
8,,,credit,28/3/2020 10:07,Ap #380-2332 Donec Rd.,0
27,,,cash,28/3/2020 10:38,Ap #254-8576 Dolor. Rd.,0
22,,,cash,28/3/2020 10:48,Ap #221-5202 Vitae Avenue,0
15,,,credit,28/3/2020 11:04,"P.O. Box 574, 6835 Nulla Rd.",0
10,,,cash,28/3/2020 11:13,156-6912 Amet Street,0
14,,,credit,28/3/2020 11:42,Ap #666-5520 Velit. Road,0
28,,,credit,28/3/2020 11:57,Ap #501-1476 Ligula. Rd.,0
32,,,credit,28/3/2020 12:22,"P.O. Box 148, 8009 Per Rd.",0
34,,,credit,28/3/2020 13:19,9079 Neque Ave,0
20,,,cash,28/3/2020 15:09,"P.O. Box 891, 8219 Accumsan Rd.",0
12,,,cash,28/3/2020 16:10,5729 A Rd.,0
29,,,credit,28/3/2020 16:20,"P.O. Box 259, 9487 Praesent Av.",0
4,,,credit,28/3/2020 16:25,7803 Purus. Av.,0
17,,,credit,28/3/2020 16:59,"P.O. Box 321, 9800 Nulla St.",0
14,,,credit,28/3/2020 17:37,Ap #479-7762 Tellus Street,0
28,,,credit,28/3/2020 20:18,233-1803 Erat Rd.,0
4,,,cash,28/3/2020 20:32,Ap #664-4201 Accumsan St.,0
19,,,cash,28/3/2020 21:08,"P.O. Box 715, 9339 Non Rd.",0
21,,,credit,29/3/2020 10:11,9994 Congue. St.,0
2,,,cash,29/3/2020 10:15,Ap #965-7948 Commodo Avenue,0
16,,,cash,29/3/2020 10:32,"P.O. Box 496, 5595 Lobortis Ave",0
24,,,credit,29/3/2020 11:56,"483-2133 At, Street",0
13,,,cash,29/3/2020 14:24,456-5817 Justo Rd.,0
11,,,credit,29/3/2020 16:38,922-8195 Parturient Avenue,0
2,,,cash,29/3/2020 16:59,Ap #546-6868 Molestie Rd.,0
13,,,cash,29/3/2020 17:38,Ap #536-6413 Facilisis Avenue,0
15,,,cash,29/3/2020 18:48,2143 Mi Rd.,0
10,,,credit,29/3/2020 19:14,Ap #345-6320 Tincidunt St.,0
5,,,cash,29/3/2020 19:40,"P.O. Box 657, 7698 Eu, Rd.",0
27,,,cash,29/3/2020 20:05,Ap #691-5491 Fringilla Road,0
32,,,cash,29/3/2020 20:16,Ap #383-6975 Nibh. Rd.,0
32,,,credit,29/3/2020 21:05,"P.O. Box 112, 4522 Porttitor Av.",0
26,,,credit,30/3/2020 10:20,"21 Lower Kent Ridge Rd, Singapore 119077",0
10,,,credit,30/3/2020 10:21,"P.O. Box 855, 5646 Vitae Road",0
23,,,cash,30/3/2020 11:08,"21 Lower Kent Ridge Rd, Singapore 119077",0
16,,,cash,30/3/2020 11:41,"605-4645 At, Street",0
5,,,cash,30/3/2020 12:04,Ap #811-9386 Sed Ave,0
31,,,credit,30/3/2020 12:12,"P.O. Box 255, 5464 Velit St.",0
3,,,cash,30/3/2020 12:34,Ap #781-3453 Odio Road,0
34,,,cash,30/3/2020 13:14,730-435 Mi Ave,0
11,,,cash,30/3/2020 13:17,Ap #935-5493 Metus Street,0
39,,,cash,30/3/2020 13:35,"21 Lower Kent Ridge Rd, Singapore 119077",0
40,,,credit,30/3/2020 14:48,"9673 A, St.",0
30,,,credit,30/3/2020 15:09,2803 Dis St.,0
36,,,cash,30/3/2020 18:40,"Ap #201-8736 At, Rd.",0
15,,,cash,30/3/2020 18:45,348-106 Senectus Rd.,0
37,,,cash,30/3/2020 19:22,Ap #724-6214 Donec St.,0
5,,,cash,30/3/2020 20:30,Ap #543-2871 Suspendisse St.,0
3,,,credit,30/3/2020 20:33,2639 Elit Rd.,0
33,,,cash,31/3/2020 10:48,465 Id Rd.,0
13,,,credit,31/3/2020 12:18,Ap #865-5540 Ligula St.,0
14,,,credit,31/3/2020 12:19,"21 Lower Kent Ridge Rd, Singapore 119077",0
2,,,credit,31/3/2020 12:35,"P.O. Box 478, 6223 Amet Av.",0
21,,,credit,31/3/2020 16:28,"21 Lower Kent Ridge Rd, Singapore 119077",0
10,,,credit,31/3/2020 17:20,"21 Lower Kent Ridge Rd, Singapore 119077",0
40,,,credit,31/3/2020 18:26,Ap #811-9386 Sed Ave,0
19,,,cash,31/3/2020 19:10,Ap #724-6214 Donec St.,0
37,,,credit,31/3/2020 20:41,3633 Sodales St.,0
9,,,credit,31/3/2020 20:51,"21 Lower Kent Ridge Rd, Singapore 119077",0
31,,,credit,31/3/2020 21:49,"P.O. Box 478, 6223 Amet Av.",0
17,,,cash,31/3/2020 21:54,"21 Lower Kent Ridge Rd, Singapore 119077",0
21,,,cash,1/4/2020 10:31,Ap #673-6032 Sit Rd.,0
20,,,credit,1/4/2020 10:42,"P.O. Box 525, 5575 Tellus Ave",0
40,,,cash,1/4/2020 11:53,783-4226 Porttitor St.,0
3,,,credit,1/4/2020 12:05,"21 Lower Kent Ridge Rd, Singapore 119077",0
19,,,credit,1/4/2020 12:20,"Ap #840-1080 Ac, St.",0
37,,,cash,1/4/2020 12:44,"21 Lower Kent Ridge Rd, Singapore 119077",0
9,,,credit,1/4/2020 13:21,203-1102 Molestie St.,0
18,,,cash,1/4/2020 14:08,"21 Lower Kent Ridge Rd, Singapore 119077",0
26,,,cash,1/4/2020 14:28,"21 Lower Kent Ridge Rd, Singapore 119077",0
20,,,cash,1/4/2020 15:18,2424 Eu Road,0
21,,,credit,1/4/2020 15:27,8225 Risus. Road,0
16,,,credit,1/4/2020 15:41,"679 Erat, Ave",0
38,,,cash,1/4/2020 18:23,Ap #680-1342 At Street,0
16,,,credit,1/4/2020 19:53,Ap #680-1342 At Street,0
24,,,credit,1/4/2020 20:53,Ap #251-751 Vehicula Road,0
26,,,credit,1/4/2020 21:24,"P.O. Box 255, 5464 Velit St.",0
22,,,cash,2/4/2020 10:15,Ap #251-751 Vehicula Road,0
9,,,credit,2/4/2020 10:20,930-8599 Nulla Rd.,0
32,,,cash,2/4/2020 12:45,"21 Lower Kent Ridge Rd, Singapore 119077",0
9,,,cash,2/4/2020 13:12,"21 Lower Kent Ridge Rd, Singapore 119077",0
32,,,cash,2/4/2020 14:06,"21 Lower Kent Ridge Rd, Singapore 119077",0
20,,,cash,2/4/2020 15:10,"21 Lower Kent Ridge Rd, Singapore 119077",0
36,,,credit,2/4/2020 17:20,"9673 A, St.",0
38,,,credit,2/4/2020 18:16,"21 Lower Kent Ridge Rd, Singapore 119077",0
13,,,credit,2/4/2020 18:59,Ap #312-8413 Proin St.,0
39,,,credit,2/4/2020 19:50,"21 Lower Kent Ridge Rd, Singapore 119077",0
5,,,cash,2/4/2020 21:33,8225 Risus. Road,0
7,,,cash,3/4/2020 10:05,9326 Erat Avenue,0
34,,,cash,3/4/2020 12:50,"21 Lower Kent Ridge Rd, Singapore 119077",0
22,,,credit,3/4/2020 12:52,"545-7472 Lorem, Rd.",0
19,,,cash,3/4/2020 14:14,740-1045 A Av.,0
13,,,cash,3/4/2020 14:16,"P.O. Box 442, 4876 Est St.",0
10,,,credit,3/4/2020 14:19,"21 Lower Kent Ridge Rd, Singapore 119077",0
16,,,cash,3/4/2020 14:21,"P.O. Box 982, 3671 In St.",0
3,,,cash,3/4/2020 14:37,"21 Lower Kent Ridge Rd, Singapore 119077",0
1,,,credit,3/4/2020 14:51,Ap #251-751 Vehicula Road,0
8,,,cash,3/4/2020 15:39,"21 Lower Kent Ridge Rd, Singapore 119077",0
19,,,credit,3/4/2020 15:56,6664 Felis Street,0
26,,,credit,3/4/2020 16:24,"21 Lower Kent Ridge Rd, Singapore 119077",0
29,,,cash,3/4/2020 18:28,1875 Tincidunt Street,0
2,,,cash,3/4/2020 19:32,516-5864 Ullamcorper. Street,0
24,,,cash,3/4/2020 19:43,"21 Lower Kent Ridge Rd, Singapore 119077",0
36,,,cash,3/4/2020 20:02,"Ap #449-4984 Eu, St.",0
15,,,credit,3/4/2020 21:10,"21 Lower Kent Ridge Rd, Singapore 119077",0
32,,,cash,3/4/2020 21:32,7202 Integer St.,0
8,,,credit,4/4/2020 10:58,2424 Eu Road,0
20,,,credit,4/4/2020 13:21,"21 Lower Kent Ridge Rd, Singapore 119077",0
14,,,credit,4/4/2020 13:31,"21 Lower Kent Ridge Rd, Singapore 119077",0
32,,,credit,4/4/2020 13:38,"21 Lower Kent Ridge Rd, Singapore 119077",0
34,,,cash,4/4/2020 13:45,Ap #595-9948 Pede Av.,0
4,,,credit,4/4/2020 14:29,6060 Suspendisse Rd.,0
28,,,cash,4/4/2020 16:21,"21 Lower Kent Ridge Rd, Singapore 119077",0
28,,,credit,4/4/2020 16:55,Ap #995-9429 Tellus St.,0
27,,,cash,4/4/2020 19:10,"21 Lower Kent Ridge Rd, Singapore 119077",0
4,,,cash,4/4/2020 20:14,"21 Lower Kent Ridge Rd, Singapore 119077",0
14,,,cash,4/4/2020 20:37,"P.O. Box 708, 9314 Phasellus Avenue",0
16,,,credit,4/4/2020 20:54,"21 Lower Kent Ridge Rd, Singapore 119077",0
12,,,cash,4/4/2020 21:21,"21 Lower Kent Ridge Rd, Singapore 119077",0
17,,,cash,4/4/2020 21:28,"P.O. Box 833, 5372 Amet, Rd.",0
13,,,credit,5/4/2020 10:11,"Ap #394-3000 Dui, Road",0
2,,,cash,5/4/2020 10:12,"P.O. Box 833, 5372 Amet, Rd.",0
27,,,cash,5/4/2020 11:04,349-9739 Nisl. Ave,0
32,,,cash,5/4/2020 11:05,"21 Lower Kent Ridge Rd, Singapore 119077",0
11,,,credit,5/4/2020 11:26,"P.O. Box 982, 3671 In St.",0
15,,,credit,5/4/2020 12:18,968-5015 Nibh Street,0
5,,,cash,5/4/2020 14:11,703-7392 Consectetuer St.,0
13,,,credit,5/4/2020 16:24,"P.O. Box 885, 2468 Egestas St.",0
24,,,cash,5/4/2020 17:56,"21 Lower Kent Ridge Rd, Singapore 119077",0
15,,,credit,5/4/2020 18:07,"21 Lower Kent Ridge Rd, Singapore 119077",0
10,,,cash,5/4/2020 18:50,"2543 A, Road",0
21,,,cash,5/4/2020 19:21,"P.O. Box 202, 4698 Blandit. Street",0
30,,,credit,5/4/2020 20:17,516-5864 Ullamcorper. Street,0
10,,,cash,5/4/2020 20:27,"21 Lower Kent Ridge Rd, Singapore 119077",0
2,,,credit,5/4/2020 20:50,"21 Lower Kent Ridge Rd, Singapore 119077",0
19,,,cash,6/4/2020 10:27,9326 Erat Avenue,0
23,,,credit,6/4/2020 11:07,"21 Lower Kent Ridge Rd, Singapore 119077",0
9,,,credit,6/4/2020 11:08,"21 Lower Kent Ridge Rd, Singapore 119077",0
31,,,cash,6/4/2020 11:23,"21 Lower Kent Ridge Rd, Singapore 119077",0
37,,,cash,6/4/2020 11:27,"Ap #840-1080 Ac, St.",0
36,,,cash,6/4/2020 15:09,"21 Lower Kent Ridge Rd, Singapore 119077",0
5,,,credit,6/4/2020 15:24,106-1568 Est Ave,0
39,,,cash,6/4/2020 15:42,"21 Lower Kent Ridge Rd, Singapore 119077",0
16,,,credit,6/4/2020 15:52,"21 Lower Kent Ridge Rd, Singapore 119077",0
26,,,credit,6/4/2020 16:37,Ap #865-5540 Ligula St.,0
11,,,cash,6/4/2020 16:44,"21 Lower Kent Ridge Rd, Singapore 119077",0
17,,,cash,6/4/2020 16:56,"21 Lower Kent Ridge Rd, Singapore 119077",0
3,,,credit,6/4/2020 18:03,"21 Lower Kent Ridge Rd, Singapore 119077",0
40,,,cash,6/4/2020 18:06,"9673 A, St.",0
5,,,cash,6/4/2020 19:33,"21 Lower Kent Ridge Rd, Singapore 119077",0
34,,,cash,6/4/2020 20:05,339-7751 Lacinia St.,0
31,,,cash,6/4/2020 20:58,"679 Erat, Ave",0
3,,,credit,6/4/2020 21:49,942-9696 Rhoncus. St.,0
14,,,cash,7/4/2020 10:17,"21 Lower Kent Ridge Rd, Singapore 119077",0
20,,,cash,7/4/2020 10:17,"21 Lower Kent Ridge Rd, Singapore 119077",0
33,,,credit,7/4/2020 11:29,"21 Lower Kent Ridge Rd, Singapore 119077",0
10,,,cash,7/4/2020 12:31,"Ap #840-1080 Ac, St.",0
24,,,cash,7/4/2020 12:37,"P.O. Box 478, 6223 Amet Av.",0
19,,,credit,7/4/2020 12:54,339-7751 Lacinia St.,0
21,,,credit,7/4/2020 13:44,"304-4116 Sem, Avenue",0
37,,,cash,7/4/2020 16:03,3568 Mauris St.,0
21,,,credit,7/4/2020 16:52,"21 Lower Kent Ridge Rd, Singapore 119077",0
40,,,credit,7/4/2020 17:32,"P.O. Box 712, 4578 Vivamus Av.",0
3,,,cash,7/4/2020 18:32,"P.O. Box 833, 5372 Amet, Rd.",0
18,,,credit,7/4/2020 18:51,"21 Lower Kent Ridge Rd, Singapore 119077",0
26,,,cash,7/4/2020 19:18,"21 Lower Kent Ridge Rd, Singapore 119077",0
37,,,cash,7/4/2020 20:29,"21 Lower Kent Ridge Rd, Singapore 119077",0
13,,,credit,7/4/2020 21:13,"21 Lower Kent Ridge Rd, Singapore 119077",0
40,,,credit,7/4/2020 21:19,Ap #366-8424 Tempor Road,0
2,,,credit,7/4/2020 21:45,7886 Etiam Av.,0
22,,,cash,8/4/2020 10:51,465 Id Rd.,0
16,,,cash,8/4/2020 11:07,506-3718 Pharetra Road,0
21,,,cash,8/4/2020 11:55,"P.O. Box 318, 9700 Ac Av.",0
