userId,promoCode,applicableTo,modeOfPayment,timeOfOrder,deliveryLocation,usedRewardPoints
40,,,cash,30/9/2019 10:28,346-1077 Lobortis Rd.,5
27,,,credit,30/9/2019 12:34,945-9810 Nunc St.,0
3,,,cash,30/9/2019 12:37,"P.O. Box 849, 8351 Faucibus Street",0
35,,,credit,30/9/2019 13:14,"P.O. Box 557, 5271 Magna. Street",0
39,,,credit,30/9/2019 13:43,"8388 Vel, Ave",0
14,,,cash,30/9/2019 14:52,5146 Nunc Street,10
14,,,credit,30/9/2019 15:18,Ap #543-2935 Convallis St.,0
21,,,cash,30/9/2019 17:51,970-8448 Adipiscing St.,15
32,,,credit,30/9/2019 18:58,"21 Lower Kent Ridge Rd, Singapore 119077",15
22,,,cash,30/9/2019 19:47,5744 Blandit Rd.,0
9,,,cash,30/9/2019 20:10,457-9638 Dui Ave,0
39,,,cash,30/9/2019 21:46,977-7074 Ultricies Av.,0
17,,,credit,30/9/2019 21:57,Ap #728-453 Pede. Rd.,0
3,,,cash,1/10/2019 14:35,"P.O. Box 408, 2355 Risus. St.",10
19,,,cash,1/10/2019 17:22,602-1673 Turpis Ave,0
16,,,cash,1/10/2019 19:30,631-8790 Eget Rd.,10
33,,,cash,1/10/2019 21:36,"P.O. Box 302, 3075 Duis Rd.",10
37,,,cash,2/10/2019 10:45,"P.O. Box 417, 1468 Malesuada Rd.",0
3,,,credit,2/10/2019 11:01,9379 Mi. Road,0
39,,,cash,2/10/2019 12:15,604-5189 Egestas St.,15
18,,,credit,2/10/2019 12:26,"P.O. Box 421, 3646 At, Ave",10
16,,,credit,2/10/2019 13:02,Ap #447-6490 Lorem Road,0
34,,,credit,2/10/2019 13:03,"887-1728 Eu, Road",10
27,,,credit,2/10/2019 13:32,"P.O. Box 518, 6204 Sed St.",15
30,,,credit,2/10/2019 14:26,Ap #782-7191 Sodales Road,0
16,,,credit,2/10/2019 15:18,"Ap #663-3202 Vestibulum, Rd.",15
33,,,credit,2/10/2019 17:58,8976 Sem St.,0
1,,,cash,2/10/2019 18:08,"P.O. Box 998, 5325 Nam Street",10
10,,,cash,2/10/2019 19:49,"P.O. Box 885, 383 Elit, Rd.",0
30,,,credit,2/10/2019 20:14,4457 Nunc Road,10
17,,,credit,3/10/2019 10:19,Ap #149-6739 Nulla. Rd.,15
11,,,cash,3/10/2019 10:31,"447-5330 At, Rd.",0
15,,,cash,3/10/2019 11:33,Ap #106-9714 Turpis Rd.,15
14,,,credit,3/10/2019 13:09,479-704 Vitae Road,10
39,,,credit,3/10/2019 13:57,"P.O. Box 911, 8839 Tellus. Rd.",0
28,,,credit,3/10/2019 14:28,"P.O. Box 371, 9101 Arcu Av.",5
2,,,cash,3/10/2019 16:27,6990 Nisl. St.,0
2,,,credit,3/10/2019 17:18,"P.O. Box 516, 1293 Ultricies Ave",0
27,,,cash,3/10/2019 17:37,"P.O. Box 525, 7112 Ac Avenue",0
23,,,credit,3/10/2019 18:36,340-2798 Magna Avenue,0
5,,,cash,3/10/2019 19:27,"691-6044 Cursus, St.",10
12,,,cash,3/10/2019 20:34,"P.O. Box 673, 3471 Maecenas Ave",10
20,,,credit,3/10/2019 21:22,632-7189 Eu Rd.,10
34,,,credit,4/10/2019 10:52,Ap #971-5302 Iaculis Rd.,10
11,,,credit,4/10/2019 12:55,Ap #853-5901 Libero Ave,10
15,,,credit,4/10/2019 14:29,"P.O. Box 191, 224 Odio. Av.",0
40,,,cash,4/10/2019 15:08,Ap #486-137 Imperdiet St.,0
5,,,cash,4/10/2019 16:03,855-7175 Vulputate Avenue,15
32,,,cash,4/10/2019 16:50,401-4993 Egestas Rd.,15
5,,,cash,4/10/2019 17:21,Ap #255-603 Scelerisque Rd.,0
21,,,credit,4/10/2019 17:46,278-5647 Natoque Av.,0
26,,,credit,4/10/2019 19:02,378-6365 Orci Rd.,15
5,,,credit,4/10/2019 19:32,"P.O. Box 958, 3834 Ullamcorper Rd.",0
5,,,credit,4/10/2019 20:00,"P.O. Box 665, 4358 Et Road",15
31,,,cash,4/10/2019 20:27,"P.O. Box 531, 5732 Odio. Road",0
31,,,cash,4/10/2019 21:43,Ap #432-2484 Commodo Ave,0
32,,,cash,5/10/2019 13:58,Ap #866-8387 Dolor. Road,0
34,,,credit,5/10/2019 14:02,7303 Interdum Rd.,15
35,,,credit,5/10/2019 14:09,964-4477 Velit. Rd.,15
20,,,credit,5/10/2019 14:36,7258 Etiam St.,10
40,,,cash,5/10/2019 15:57,Ap #985-774 Elementum Road,15
27,,,cash,5/10/2019 16:15,"4128 Vel, St.",0
23,,,cash,5/10/2019 16:18,652-808 Arcu Rd.,15
16,,,cash,5/10/2019 16:27,"P.O. Box 959, 7447 Enim Avenue",0
26,,,cash,5/10/2019 16:36,"P.O. Box 744, 8252 In Ave",10
27,,,credit,5/10/2019 17:17,"Ap #109-5363 Elit, St.",5
34,,,cash,5/10/2019 17:32,801-1595 Ante Road,0
19,,,cash,5/10/2019 17:34,"P.O. Box 338, 9490 Sem, Rd.",10
29,,,cash,5/10/2019 17:36,984-127 Sem. Ave,5
25,,,credit,5/10/2019 17:44,"P.O. Box 390, 6879 Tincidunt Ave",10
29,,,cash,5/10/2019 18:08,Ap #988-4895 Aptent Street,15
5,,,cash,5/10/2019 18:30,"P.O. Box 137, 6629 Orci Street",5
7,,,credit,5/10/2019 18:58,"Ap #933-7336 Iaculis, Rd.",10
15,,,cash,5/10/2019 19:36,316 Ut Street,0
14,,,cash,5/10/2019 20:09,266-2851 Facilisis Avenue,10
29,,,credit,5/10/2019 20:31,9258 Tincidunt St.,10
2,,,credit,5/10/2019 21:05,591-1407 Ultrices Rd.,0
13,,,cash,5/10/2019 21:54,1356 Purus. St.,0
18,,,cash,6/10/2019 10:52,"1713 Quam, Ave",0
11,,,cash,6/10/2019 11:01,"Ap #763-5933 Vulputate, Av.",0
15,,,cash,6/10/2019 11:12,2647 Suspendisse St.,15
39,,,credit,6/10/2019 11:33,"240-7613 Pede, Ave",15
16,,,credit,6/10/2019 13:20,7294 Cum Avenue,0
33,,,credit,6/10/2019 15:03,Ap #332-7623 Tincidunt. Street,0
11,,,cash,6/10/2019 15:12,"634-9892 Non, Road",0
2,,,cash,6/10/2019 15:51,Ap #617-8262 Lacinia Street,15
26,,,credit,6/10/2019 15:54,"916-1467 Consectetuer, St.",0
40,,,credit,6/10/2019 16:51,"P.O. Box 189, 8880 Cras Street",15
18,,,cash,6/10/2019 17:26,6860 Vestibulum St.,0
8,,,credit,6/10/2019 17:38,"P.O. Box 692, 4102 Nostra, Street",15
10,,,credit,6/10/2019 18:56,8200 Erat. Avenue,0
32,,,credit,6/10/2019 19:03,"Ap #506-275 A, Rd.",0
8,,,cash,6/10/2019 19:36,Ap #512-9435 Vel Ave,0
7,,,cash,6/10/2019 21:52,2255 Dictum Road,15
8,,,credit,7/10/2019 13:55,"1728 Tempus, Rd.",0
3,,,cash,8/10/2019 10:07,Ap #833-4861 Nec Av.,15
27,,,cash,8/10/2019 10:23,"Ap #834-486 Tortor, Street",15
17,,,cash,8/10/2019 14:30,Ap #728-453 Pede. Rd.,15
14,,,credit,8/10/2019 16:02,5146 Nunc Street,10
32,,,cash,8/10/2019 16:39,Ap #643-6361 Integer St.,0
40,,,credit,8/10/2019 16:39,346-1077 Lobortis Rd.,10
39,,,cash,8/10/2019 17:13,977-7074 Ultricies Av.,10
8,,,credit,8/10/2019 17:16,5832 Ultrices. Rd.,15
3,,,cash,8/10/2019 17:16,"P.O. Box 849, 8351 Faucibus Street",0
27,,,credit,8/10/2019 17:46,"4575 Non, Ave",0
21,,,cash,8/10/2019 18:11,970-8448 Adipiscing St.,0
27,,,cash,8/10/2019 19:13,945-9810 Nunc St.,0
14,,,cash,8/10/2019 19:25,Ap #543-2935 Convallis St.,5
9,,,credit,8/10/2019 20:25,457-9638 Dui Ave,15
22,,,cash,8/10/2019 21:01,5744 Blandit Rd.,10
9,,,credit,8/10/2019 21:16,Ap #461-5718 Sem Avenue,15
16,,,credit,9/10/2019 13:19,631-8790 Eget Rd.,15
35,,,credit,9/10/2019 16:28,"P.O. Box 557, 5271 Magna. Street",0
39,,,cash,9/10/2019 19:27,"8388 Vel, Ave",15
2,,,credit,10/10/2019 10:00,6990 Nisl. St.,15
3,,,cash,10/10/2019 10:37,9379 Mi. Road,0
23,,,cash,10/10/2019 10:43,340-2798 Magna Avenue,5
30,,,cash,10/10/2019 10:50,Ap #782-7191 Sodales Road,5
5,,,credit,10/10/2019 11:18,"691-6044 Cursus, St.",0
2,,,credit,10/10/2019 12:19,"P.O. Box 516, 1293 Ultricies Ave",5
39,,,cash,10/10/2019 13:29,"P.O. Box 911, 8839 Tellus. Rd.",10
33,,,credit,10/10/2019 15:18,8976 Sem St.,10
39,,,cash,10/10/2019 15:58,604-5189 Egestas St.,10
30,,,credit,10/10/2019 16:02,4457 Nunc Road,0
16,,,cash,10/10/2019 16:22,Ap #447-6490 Lorem Road,5
20,,,credit,10/10/2019 16:50,632-7189 Eu Rd.,0
18,,,credit,10/10/2019 17:16,"P.O. Box 421, 3646 At, Ave",15
1,,,cash,10/10/2019 17:24,"P.O. Box 998, 5325 Nam Street",10
33,,,credit,10/10/2019 17:30,"P.O. Box 302, 3075 Duis Rd.",5
27,,,credit,10/10/2019 17:53,"P.O. Box 518, 6204 Sed St.",0
10,,,credit,10/10/2019 18:05,"P.O. Box 885, 383 Elit, Rd.",10
16,,,cash,10/10/2019 18:27,"Ap #663-3202 Vestibulum, Rd.",0
37,,,cash,10/10/2019 18:27,"P.O. Box 417, 1468 Malesuada Rd.",10
3,,,cash,10/10/2019 18:59,"P.O. Box 408, 2355 Risus. St.",0
17,,,credit,10/10/2019 19:53,Ap #149-6739 Nulla. Rd.,5
34,,,cash,10/10/2019 21:41,"887-1728 Eu, Road",0
19,,,cash,10/10/2019 21:42,602-1673 Turpis Ave,0
34,,,cash,11/10/2019 10:07,Ap #971-5302 Iaculis Rd.,0
14,,,cash,11/10/2019 10:12,479-704 Vitae Road,15
31,,,cash,11/10/2019 10:13,Ap #432-2484 Commodo Ave,10
29,,,cash,11/10/2019 10:54,984-127 Sem. Ave,10
29,,,cash,11/10/2019 11:08,Ap #988-4895 Aptent Street,15
40,,,cash,11/10/2019 11:09,Ap #486-137 Imperdiet St.,10
16,,,cash,11/10/2019 11:32,"P.O. Box 959, 7447 Enim Avenue",0
5,,,cash,11/10/2019 11:38,Ap #255-603 Scelerisque Rd.,15
11,,,cash,11/10/2019 12:21,"447-5330 At, Rd.",10
26,,,cash,11/10/2019 13:17,378-6365 Orci Rd.,15
5,,,cash,11/10/2019 14:05,"P.O. Box 958, 3834 Ullamcorper Rd.",15
32,,,cash,11/10/2019 14:38,401-4993 Egestas Rd.,15
15,,,cash,11/10/2019 15:03,Ap #106-9714 Turpis Rd.,5
32,,,cash,11/10/2019 15:22,Ap #866-8387 Dolor. Road,10
28,,,cash,11/10/2019 16:01,"P.O. Box 371, 9101 Arcu Av.",5
35,,,cash,11/10/2019 16:23,964-4477 Velit. Rd.,15
27,,,cash,11/10/2019 16:48,"P.O. Box 525, 7112 Ac Avenue",15
12,,,cash,11/10/2019 17:39,"P.O. Box 673, 3471 Maecenas Ave",10
15,,,cash,11/10/2019 17:39,"P.O. Box 191, 224 Odio. Av.",15
19,,,cash,11/10/2019 18:28,"P.O. Box 338, 9490 Sem, Rd.",10
5,,,cash,11/10/2019 18:38,"P.O. Box 137, 6629 Orci Street",0
5,,,cash,11/10/2019 18:43,855-7175 Vulputate Avenue,15
13,,,cash,11/10/2019 19:04,1356 Purus. St.,10
21,,,cash,11/10/2019 19:59,278-5647 Natoque Av.,15
5,,,cash,11/10/2019 21:05,"P.O. Box 665, 4358 Et Road",5
11,,,cash,11/10/2019 21:12,Ap #853-5901 Libero Ave,15
31,,,cash,11/10/2019 21:31,"P.O. Box 531, 5732 Odio. Road",5
7,,,cash,12/10/2019 10:22,"Ap #933-7336 Iaculis, Rd.",15
15,,,cash,12/10/2019 10:37,316 Ut Street,10
34,,,cash,12/10/2019 11:36,7303 Interdum Rd.,10
7,,,cash,12/10/2019 11:46,2255 Dictum Road,15
27,,,cash,12/10/2019 12:12,"4128 Vel, St.",5
29,,,cash,12/10/2019 12:31,9258 Tincidunt St.,0
27,,,cash,12/10/2019 13:09,"Ap #109-5363 Elit, St.",15
14,,,cash,12/10/2019 14:29,266-2851 Facilisis Avenue,15
23,,,cash,12/10/2019 15:01,652-808 Arcu Rd.,10
26,,,cash,12/10/2019 15:35,"P.O. Box 744, 8252 In Ave",10
34,,,cash,12/10/2019 16:57,801-1595 Ante Road,0
40,,,cash,12/10/2019 17:29,Ap #985-774 Elementum Road,0
20,,,cash,12/10/2019 17:44,7258 Etiam St.,15
25,,,cash,12/10/2019 17:58,"P.O. Box 390, 6879 Tincidunt Ave",10
2,,,cash,12/10/2019 20:39,591-1407 Ultrices Rd.,5
8,,,cash,12/10/2019 21:52,Ap #512-9435 Vel Ave,10
8,,,cash,13/10/2019 10:50,"1728 Tempus, Rd.",5
33,,,cash,13/10/2019 11:10,Ap #332-7623 Tincidunt. Street,0
15,,,cash,13/10/2019 13:01,2647 Suspendisse St.,0
32,,,cash,13/10/2019 13:44,"Ap #506-275 A, Rd.",0
18,,,cash,13/10/2019 13:50,"1713 Quam, Ave",5
27,,,cash,13/10/2019 13:53,"Ap #834-486 Tortor, Street",5
11,,,cash,13/10/2019 13:56,"Ap #763-5933 Vulputate, Av.",0
8,,,cash,13/10/2019 13:59,"P.O. Box 692, 4102 Nostra, Street",15
26,,,cash,13/10/2019 14:33,"916-1467 Consectetuer, St.",15
16,,,cash,13/10/2019 15:31,7294 Cum Avenue,5
10,,,cash,13/10/2019 16:06,8200 Erat. Avenue,5
40,,,cash,13/10/2019 17:44,"P.O. Box 189, 8880 Cras Street",5
11,,,cash,13/10/2019 18:07,"634-9892 Non, Road",0
18,,,cash,13/10/2019 19:21,6860 Vestibulum St.,10
2,,,cash,13/10/2019 19:47,Ap #617-8262 Lacinia Street,0
39,,,cash,13/10/2019 21:05,"240-7613 Pede, Ave",5
9,,,cash,13/10/2019 21:33,Ap #461-5718 Sem Avenue,15
3,,,cash,14/10/2019 10:01,Ap #394-7596 Aliquam Road,10
3,,,cash,14/10/2019 10:08,1942 Nunc St.,5
30,,,cash,14/10/2019 10:10,"P.O. Box 707, 9006 Neque. Ave",0
34,,,cash,14/10/2019 10:18,2421 Donec Avenue,0
1,,,cash,14/10/2019 10:40,"P.O. Box 764, 4001 Consectetuer Rd.",10
27,,,cash,14/10/2019 10:56,"P.O. Box 414, 3253 Enim, Av.",0
37,,,cash,14/10/2019 13:04,"P.O. Box 299, 1204 Orci Av.",0
40,,,cash,14/10/2019 13:30,"P.O. Box 272, 6333 Nec Avenue",0
33,,,cash,14/10/2019 14:15,Ap #898-4933 Libero Ave,5
33,,,cash,14/10/2019 14:20,2122 Duis Rd.,10
16,,,cash,14/10/2019 14:38,"P.O. Box 639, 8924 Elit, Road",0
30,,,cash,14/10/2019 15:34,"P.O. Box 651, 9860 Sit St.",15
9,,,cash,14/10/2019 15:35,8817 Quisque Avenue,0
19,,,cash,14/10/2019 16:23,654-9221 Eu Rd.,5
35,,,cash,14/10/2019 17:04,"5692 Urna, Road",0
22,,,cash,14/10/2019 17:31,6756 Est Street,5
14,,,cash,14/10/2019 17:35,388-6910 Risus. Rd.,0
16,,,cash,14/10/2019 17:35,6291 Nulla Rd.,0
14,,,cash,14/10/2019 17:55,Ap #700-6006 Velit Street,5
21,,,cash,14/10/2019 17:59,832-5762 Dictum Road,10
39,,,cash,14/10/2019 18:04,"Ap #434-1244 Lorem, Av.",10
8,,,cash,14/10/2019 18:28,Ap #128-106 Metus Ave,0
16,,,cash,14/10/2019 19:20,"P.O. Box 901, 9864 Sapien, Road",15
17,,,cash,14/10/2019 20:18,Ap #165-1284 Maecenas St.,10
3,,,cash,14/10/2019 20:28,"P.O. Box 918, 6654 Dolor. Road",5
39,,,cash,14/10/2019 20:39,Ap #310-3275 Sem. Rd.,15
32,,,cash,14/10/2019 21:12,Ap #643-6361 Integer St.,5
27,,,cash,14/10/2019 21:20,Ap #136-8872 Rutrum Av.,10
2,,,cash,15/10/2019 10:38,"Ap #800-4023 Amet, Rd.",0
3,,,cash,15/10/2019 11:07,6574 Ultrices. Street,0
27,,,cash,15/10/2019 11:07,535-7126 Aenean Av.,0
14,,,cash,15/10/2019 12:15,Ap #278-2944 Viverra. Rd.,0
18,,,cash,15/10/2019 12:36,4622 In Ave,0
5,,,cash,15/10/2019 12:51,"P.O. Box 459, 9201 Metus St.",0
15,,,cash,15/10/2019 13:35,714-7192 Et Rd.,0
2,,,cash,15/10/2019 13:49,712-4205 Donec Rd.,0
27,,,cash,15/10/2019 15:05,"P.O. Box 771, 4316 Mauris. Street",0
28,,,cash,15/10/2019 15:39,"Ap #662-6956 Dolor, Av.",0
39,,,cash,15/10/2019 16:22,"P.O. Box 764, 9364 Magna. Road",0
17,,,cash,15/10/2019 16:40,Ap #842-7417 Arcu. Street,0
10,,,cash,15/10/2019 17:01,9512 Proin Rd.,0
20,,,cash,15/10/2019 20:26,"P.O. Box 606, 4861 Proin Rd.",0
23,,,cash,15/10/2019 20:49,Ap #431-9791 Lectus. Ave,0
11,,,cash,15/10/2019 21:10,5757 Rutrum Rd.,0
39,,,cash,15/10/2019 21:16,"P.O. Box 285, 813 Est Rd.",0
15,,,cash,16/10/2019 10:12,3030 Tortor. Road,0
5,,,cash,16/10/2019 10:22,2308 Purus. Ave,0
5,,,cash,16/10/2019 10:47,Ap #545-495 Molestie St.,0
29,,,cash,16/10/2019 12:34,2595 Nisl Rd.,0
5,,,cash,16/10/2019 12:37,292-324 Feugiat. Street,0
29,,,cash,16/10/2019 13:09,613-2062 Nunc Av.,0
32,,,cash,16/10/2019 13:18,"P.O. Box 855, 986 Orci, St.",0
12,,,cash,16/10/2019 14:16,"P.O. Box 402, 9744 Sagittis Av.",0
5,,,cash,16/10/2019 14:36,3572 Orci Ave,0
26,,,cash,16/10/2019 14:36,336-7096 Faucibus. Ave,0
16,,,cash,16/10/2019 16:53,1837 Dis Rd.,0
35,,,cash,16/10/2019 17:16,Ap #685-249 Nunc Road,0
21,,,cash,16/10/2019 18:01,627-3831 Mauris St.,0
34,,,cash,16/10/2019 18:12,Ap #456-1901 Mi Rd.,0
31,,,cash,16/10/2019 19:21,Ap #254-908 Ornare. Street,0
11,,,cash,16/10/2019 21:22,1256 Diam. Av.,0
19,,,cash,16/10/2019 21:23,Ap #414-6534 Ut Road,0
31,,,cash,16/10/2019 21:35,134-3490 Sed Ave,0
5,,,cash,16/10/2019 21:43,"P.O. Box 314, 8221 Aliquet Street",0
13,,,cash,16/10/2019 21:56,955-1769 Habitant Ave,0
32,,,cash,16/10/2019 21:57,9204 Facilisis. St.,0
40,,,cash,16/10/2019 21:58,581 Sit Street,0
20,,,cash,17/10/2019 10:29,"8219 Ornare, Road",0
23,,,cash,17/10/2019 10:50,Ap #420-1527 Luctus St.,0
34,,,cash,17/10/2019 11:52,"P.O. Box 535, 8383 Sed St.",0
39,,,cash,17/10/2019 12:06,1996 Dolor St.,0
25,,,cash,17/10/2019 13:31,"P.O. Box 291, 7681 Turpis St.",0
34,,,cash,17/10/2019 13:32,387-6161 Metus Road,0
7,,,cash,17/10/2019 14:30,"P.O. Box 775, 5601 Orci. Road",0
8,,,cash,17/10/2019 15:40,Ap #875-4196 Lectus Ave,0
15,,,cash,17/10/2019 16:15,647-7425 Vitae St.,0
26,,,cash,17/10/2019 16:41,"P.O. Box 724, 1361 Venenatis Av.",0
40,,,cash,17/10/2019 16:55,6798 Urna Ave,0
27,,,cash,17/10/2019 17:56,"P.O. Box 504, 1736 Pharetra, Road",0
14,,,cash,17/10/2019 18:25,"P.O. Box 678, 2733 Aliquam Rd.",0
2,,,cash,17/10/2019 19:29,"P.O. Box 786, 2037 Aliquet Avenue",0
29,,,cash,17/10/2019 20:30,"P.O. Box 644, 7674 Ullamcorper. St.",0
27,,,cash,17/10/2019 21:28,860-804 Natoque Avenue,0
7,,,cash,17/10/2019 21:58,"851-6748 Montes, St.",0
27,,,cash,18/10/2019 11:21,164-340 Aliquam St.,0
39,,,cash,18/10/2019 12:14,"Ap #434-1244 Lorem, Av.",0
8,,,cash,18/10/2019 13:05,Ap #128-106 Metus Ave,0
32,,,cash,18/10/2019 13:18,Ap #776-3021 Fusce Rd.,0
26,,,cash,18/10/2019 13:49,Ap #930-4605 Proin Rd.,0
3,,,cash,18/10/2019 13:56,Ap #394-7596 Aliquam Road,0
2,,,cash,18/10/2019 14:19,8805 Dis Avenue,0
10,,,cash,18/10/2019 14:55,Ap #163-6621 Nunc St.,0
18,,,cash,18/10/2019 15:34,"P.O. Box 927, 7415 Ridiculus St.",0
11,,,cash,18/10/2019 16:07,"P.O. Box 663, 3964 Pellentesque Rd.",0
8,,,cash,18/10/2019 16:43,"Ap #284-9164 Ultrices, Rd.",0
27,,,cash,18/10/2019 17:04,Ap #136-8872 Rutrum Av.,0
9,,,cash,18/10/2019 17:07,5681 Imperdiet Road,0
11,,,cash,18/10/2019 17:42,259-4906 Volutpat St.,0
22,,,cash,18/10/2019 18:00,6756 Est Street,0
15,,,cash,18/10/2019 18:23,Ap #846-2496 Magna. Rd.,0
8,,,cash,18/10/2019 18:24,Ap #571-2134 Phasellus Rd.,0
14,,,cash,18/10/2019 19:06,388-6910 Risus. Rd.,0
16,,,cash,18/10/2019 19:45,130-3245 Metus. Rd.,0
33,,,cash,18/10/2019 19:50,"P.O. Box 533, 3089 Phasellus Street",0
18,,,cash,18/10/2019 19:51,784-5842 Sed St.,0
40,,,cash,18/10/2019 19:55,3487 Non Av.,0
9,,,cash,18/10/2019 20:23,8817 Quisque Avenue,0
21,,,cash,18/10/2019 20:49,832-5762 Dictum Road,0
32,,,cash,18/10/2019 21:48,"P.O. Box 946, 6802 Vel Ave",0
17,,,cash,18/10/2019 21:57,Ap #165-1284 Maecenas St.,0
40,,,cash,19/10/2019 13:25,"P.O. Box 272, 6333 Nec Avenue",0
3,,,cash,19/10/2019 17:31,"P.O. Box 918, 6654 Dolor. Road",0
27,,,cash,20/10/2019 10:05,"P.O. Box 414, 3253 Enim, Av.",0
19,,,cash,20/10/2019 14:35,654-9221 Eu Rd.,0
39,,,cash,20/10/2019 16:44,Ap #310-3275 Sem. Rd.,0
16,,,cash,20/10/2019 17:23,"P.O. Box 901, 9864 Sapien, Road",0
14,,,cash,20/10/2019 17:35,Ap #700-6006 Velit Street,0
16,,,cash,20/10/2019 20:16,"P.O. Box 639, 8924 Elit, Road",0
35,,,credit,20/10/2019 20:18,"5692 Urna, Road",0
3,,,cash,20/10/2019 20:34,1942 Nunc St.,0
33,,,cash,20/10/2019 20:55,Ap #898-4933 Libero Ave,0
10,,,cash,21/10/2019 11:02,9512 Proin Rd.,0
20,,,credit,21/10/2019 11:49,"P.O. Box 606, 4861 Proin Rd.",0
1,,,cash,21/10/2019 12:40,"P.O. Box 764, 4001 Consectetuer Rd.",0
5,,,credit,21/10/2019 13:23,"P.O. Box 459, 9201 Metus St.",0
18,,,credit,21/10/2019 13:38,4622 In Ave,0
30,,,cash,21/10/2019 13:42,"P.O. Box 651, 9860 Sit St.",0
23,,,credit,21/10/2019 13:59,Ap #431-9791 Lectus. Ave,0
27,,,cash,21/10/2019 14:00,"P.O. Box 771, 4316 Mauris. Street",0
30,,,cash,21/10/2019 14:34,"P.O. Box 707, 9006 Neque. Ave",0
17,,,cash,21/10/2019 14:50,Ap #842-7417 Arcu. Street,0
2,,,cash,21/10/2019 14:57,712-4205 Donec Rd.,0
37,,,credit,21/10/2019 16:51,"P.O. Box 299, 1204 Orci Av.",0
2,,,cash,21/10/2019 17:15,"Ap #800-4023 Amet, Rd.",0
11,,,credit,21/10/2019 17:50,5757 Rutrum Rd.,0
3,,,cash,21/10/2019 17:58,6574 Ultrices. Street,0
16,,,cash,21/10/2019 18:10,6291 Nulla Rd.,0
14,,,cash,21/10/2019 18:12,Ap #278-2944 Viverra. Rd.,0
34,,,cash,21/10/2019 19:08,2421 Donec Avenue,0
39,,,cash,21/10/2019 19:30,"P.O. Box 764, 9364 Magna. Road",0
33,,,cash,21/10/2019 19:32,2122 Duis Rd.,0
39,,,cash,21/10/2019 20:49,"P.O. Box 285, 813 Est Rd.",0
15,,,credit,22/10/2019 16:52,714-7192 Et Rd.,0
28,,,credit,22/10/2019 17:03,"Ap #662-6956 Dolor, Av.",0
15,,,cash,23/10/2019 10:34,3030 Tortor. Road,0
31,,,credit,23/10/2019 14:48,134-3490 Sed Ave,0
5,,,credit,23/10/2019 15:49,"P.O. Box 314, 8221 Aliquet Street",0
40,,,cash,23/10/2019 15:59,581 Sit Street,0
27,,,credit,23/10/2019 16:28,535-7126 Aenean Av.,0
32,,,cash,23/10/2019 17:28,"P.O. Box 855, 986 Orci, St.",0
12,,,credit,23/10/2019 18:11,"P.O. Box 402, 9744 Sagittis Av.",0
11,,,credit,23/10/2019 18:22,1256 Diam. Av.,0
21,,,credit,23/10/2019 18:33,627-3831 Mauris St.,0
26,,,credit,23/10/2019 18:58,336-7096 Faucibus. Ave,0
5,,,cash,23/10/2019 19:27,292-324 Feugiat. Street,0
5,,,cash,23/10/2019 20:01,3572 Orci Ave,0
31,,,cash,23/10/2019 20:20,Ap #254-908 Ornare. Street,0
34,,,cash,23/10/2019 21:02,Ap #456-1901 Mi Rd.,0
5,,,credit,23/10/2019 21:08,Ap #545-495 Molestie St.,0
19,,,credit,24/10/2019 10:44,Ap #414-6534 Ut Road,0
26,,,cash,24/10/2019 11:06,"P.O. Box 724, 1361 Venenatis Av.",0
13,,,cash,24/10/2019 11:12,955-1769 Habitant Ave,0
20,,,cash,24/10/2019 11:33,"8219 Ornare, Road",0
15,,,cash,24/10/2019 11:50,647-7425 Vitae St.,0
29,,,credit,24/10/2019 12:12,613-2062 Nunc Av.,0
8,,,credit,24/10/2019 12:47,Ap #875-4196 Lectus Ave,0
35,,,credit,24/10/2019 13:55,Ap #685-249 Nunc Road,0
34,,,cash,24/10/2019 14:30,387-6161 Metus Road,5
14,,,cash,24/10/2019 14:51,"P.O. Box 678, 2733 Aliquam Rd.",0
27,,,cash,24/10/2019 14:56,860-804 Natoque Avenue,15
27,,,cash,24/10/2019 15:15,"P.O. Box 504, 1736 Pharetra, Road",5
32,,,cash,24/10/2019 15:20,9204 Facilisis. St.,0
2,,,credit,24/10/2019 16:18,"P.O. Box 786, 2037 Aliquet Avenue",0
39,,,cash,24/10/2019 17:16,1996 Dolor St.,5
40,,,cash,24/10/2019 17:45,6798 Urna Ave,0
29,,,cash,24/10/2019 18:24,"P.O. Box 644, 7674 Ullamcorper. St.",0
25,,,cash,24/10/2019 18:27,"P.O. Box 291, 7681 Turpis St.",0
34,,,cash,24/10/2019 19:12,"P.O. Box 535, 8383 Sed St.",0
5,,,cash,24/10/2019 19:14,2308 Purus. Ave,0
7,,,credit,24/10/2019 19:19,"851-6748 Montes, St.",10
7,,,cash,24/10/2019 20:14,"P.O. Box 775, 5601 Orci. Road",0
16,,,cash,24/10/2019 21:02,1837 Dis Rd.,0
23,,,credit,24/10/2019 21:18,Ap #420-1527 Luctus St.,0
29,,,credit,24/10/2019 21:53,2595 Nisl Rd.,0
33,,,cash,25/10/2019 10:02,"P.O. Box 533, 3089 Phasellus Street",0
11,,,cash,25/10/2019 10:31,259-4906 Volutpat St.,0
17,,,credit,25/10/2019 10:31,Ap #165-1284 Maecenas St.,0
8,,,cash,25/10/2019 10:50,"Ap #284-9164 Ultrices, Rd.",0
32,,,credit,25/10/2019 11:47,Ap #776-3021 Fusce Rd.,15
